object_id,object_type_id,is_created,is_deleted,version_delta,tag_count_before,tag_count_after,tag_add_count,tag_remove_count,tag_modify_count,geo_shift_distance,length_change_ratio,centroid_shift,member_count_delta
4582290125,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290126,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290127,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290128,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290129,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290130,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290131,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290132,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290133,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290134,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290135,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290136,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290137,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290138,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290139,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290140,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290141,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290142,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290143,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290144,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290145,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290146,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290147,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290148,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290149,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290150,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290151,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290152,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290153,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290154,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290155,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290156,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290157,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290158,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290159,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290160,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290161,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290162,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290163,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290164,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290165,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290166,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290167,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290168,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290169,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290170,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290171,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290172,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290173,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290174,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290175,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290176,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290177,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290178,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290179,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290180,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290181,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290182,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290183,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290184,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290185,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290186,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290187,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290188,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290189,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290190,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290191,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290192,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290193,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290194,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290195,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290196,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290197,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290198,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290199,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290200,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290201,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290202,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290203,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290204,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290205,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290206,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290207,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290208,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290209,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290210,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290211,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290212,0,1,0,1,0,7,7,0,0,0.0,0,0.0,0
4582290213,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290214,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290215,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290216,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290217,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290218,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290219,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290220,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290221,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290222,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290223,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290224,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290225,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290226,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290227,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290228,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290229,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290230,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290231,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290232,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290233,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290234,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290235,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290236,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290237,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290238,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290239,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290240,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290241,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290242,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290243,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290244,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290245,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290246,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290247,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290248,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290249,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290250,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290251,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290252,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290253,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290254,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290255,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290256,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290257,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290258,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290259,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290260,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290261,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290262,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290263,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290264,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290265,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290266,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290267,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290268,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290269,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290270,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290271,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290272,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290273,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290274,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290275,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290276,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290277,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290278,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290279,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290280,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290281,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290282,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290283,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290284,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290285,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290286,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290287,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290288,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290289,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290290,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290291,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290292,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290293,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290294,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290295,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290296,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290297,0,1,0,1,0,7,7,0,0,0.0,0,0.0,0
4582290298,0,1,0,1,0,8,8,0,0,0.0,0,0.0,0
4582290299,0,1,0,1,0,7,7,0,0,0.0,0,0.0,0
4582290300,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290301,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290302,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290303,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290304,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290305,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290306,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290307,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290308,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290309,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290310,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290311,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290312,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290313,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290314,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290315,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290316,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290317,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290318,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582290319,0,1,0,1,0,8,8,0,0,0.0,0,0.0,0
4582290320,0,1,0,1,0,7,7,0,0,0.0,0,0.0,0
462900575,1,1,0,1,0,12,12,0,0,0.0,0,0.0,0
462900576,1,1,0,1,0,13,13,0,0,0.0,0,0.0,0
462900577,1,1,0,1,0,9,9,0,0,0.0,0,0.0,0
462900578,1,1,0,1,0,11,11,0,0,0.0,0,0.0,0
462900579,1,1,0,1,0,11,11,0,0,0.0,0,0.0,0
462900580,1,1,0,1,0,10,10,0,0,0.0,0,0.0,0
462900581,1,1,0,1,0,8,8,0,0,0.0,0,0.0,0
462900582,1,1,0,1,0,4,4,0,0,0.0,0,0.0,0
462900583,1,1,0,1,0,10,10,0,0,0.0,0,0.0,0
462900584,1,1,0,1,0,10,10,0,0,0.0,0,0.0,0
133599492,1,0,0,1,3,3,0,0,0,0.0,0,0.0,0
247337886,1,0,0,1,3,3,0,0,0,0.0,0,0.0,0
245322987,1,0,0,1,3,3,0,0,0,0.0,0,0.0,0
133600808,1,0,0,1,1,1,0,0,0,0.0,0,0.0,0
462897294,1,0,0,1,9,9,0,0,0,0.0,0,0.0,0
462897295,1,0,0,1,16,16,0,0,0,0.0,0,0.0,0
4585597283,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4585597284,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4585597285,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4585597286,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4585597287,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4585597288,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4585597589,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4585597590,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4585597591,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4585597592,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4585597593,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4585597594,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4585597595,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
258026130,0,0,0,1,1,0,0,1,0,7.289838624496787,0,0.0,0
258026131,0,0,0,1,1,0,0,1,0,8.74898871608887,0,0.0,0
258026132,0,0,0,1,3,0,0,3,0,14.928643890666239,0,0.0,0
258026133,0,0,0,1,1,0,0,1,0,23.041945140656672,0,0.0,0
258026135,0,0,0,1,1,0,0,1,0,8.357812640805527,0,0.0,0
622196670,0,0,0,1,0,0,0,0,0,10.129170202552181,0,0.0,0
622196672,0,0,0,1,0,0,0,0,0,6.191038546469929,0,0.0,0
986894855,0,0,0,1,0,0,0,0,0,9.007007214953411,0,0.0,0
986894856,0,0,0,1,0,0,0,0,0,13.1730852864306,0,0.0,0
1126757119,0,0,0,1,0,0,0,0,0,6.10616857998112,0,0.0,0
1126757253,0,0,0,1,0,0,0,0,0,2.622208725013885,0,0.0,0
2310513129,0,0,0,1,0,0,0,0,0,1.6383881010195127,0,0.0,0
2310513133,0,0,0,1,0,0,0,0,0,1.0456370290514503,0,0.0,0
2310513134,0,0,0,1,0,0,0,0,0,1.7641591150414002,0,0.0,0
2310513138,0,0,0,1,0,0,0,0,0,0.4537453741887885,0,0.0,0
2310513139,0,0,0,1,0,0,0,0,0,2.615994478972503,0,0.0,0
2310513152,0,0,0,1,0,0,0,0,0,1.9341727113959863,0,0.0,0
2310513190,0,0,0,1,0,0,0,0,0,1.6875172805386685,0,0.0,0
2310513212,0,0,0,1,0,0,0,0,0,1.7027609030572828,0,0.0,0
2310513216,0,0,0,1,0,0,0,0,0,1.128832143210618,0,0.0,0
2310513227,0,0,0,1,0,0,0,0,0,2.5894320407603297,0,0.0,0
2310513233,0,0,0,1,0,0,0,0,0,2.0209003742628546,0,0.0,0
2310513235,0,0,0,1,0,0,0,0,0,1.6070360907157355,0,0.0,0
2310513238,0,0,0,1,0,0,0,0,0,1.1889159845260902,0,0.0,0
256823845,0,0,0,1,0,0,0,0,0,9.906030877138214,0,0.0,0
258026383,0,0,0,1,0,0,0,0,0,5.754601510457548,0,0.0,0
206200599,0,0,0,1,0,0,0,0,0,16.291455460383272,0,0.0,0
206200602,0,0,0,1,0,0,0,0,0,9.457846495141863,0,0.0,0
206200600,0,0,0,1,0,0,0,0,0,16.37488670872661,0,0.0,0
206200601,0,0,0,1,0,0,0,0,0,11.745073343345855,0,0.0,0
206200623,0,0,0,1,0,0,0,0,0,8.119576117353152,0,0.0,0
206240211,0,0,0,1,0,0,0,0,0,5.868016859348845,0,0.0,0
206200603,0,0,0,1,0,0,0,0,0,7.403203877453093,0,0.0,0
256535614,0,0,0,1,2,1,0,1,0,7.90217533093338,0,0.0,0
622194143,0,0,0,1,0,0,0,0,0,8.73204316488852,0,0.0,0
622196501,0,0,0,1,0,0,0,0,0,9.396120626765043,0,0.0,0
622196502,0,0,0,1,0,0,0,0,0,9.472611751660967,0,0.0,0
622196548,0,0,0,1,0,0,0,0,0,5.928424636187458,0,0.0,0
622196549,0,0,0,1,0,0,0,0,0,6.135287868334807,0,0.0,0
622196550,0,0,0,1,0,0,0,0,0,6.549174846608147,0,0.0,0
622196551,0,0,0,1,0,0,0,0,0,6.953229758781586,0,0.0,0
256823846,0,0,0,1,0,0,0,0,0,7.6257134123072,0,0.0,0
256823847,0,0,0,1,0,0,0,0,0,6.9271342745490685,0,0.0,0
256823848,0,0,0,1,0,0,0,0,0,8.672181055247028,0,0.0,0
23810705,1,0,0,1,4,3,0,1,0,0.0,0,0.0,0
206200611,0,0,0,1,0,0,0,0,0,10.192320654486249,0,0.0,0
206200615,0,0,0,1,0,0,0,0,0,12.833919894563797,0,0.0,0
206200616,0,0,0,1,0,0,0,0,0,10.371870719481885,0,0.0,0
256535624,0,0,0,1,0,0,0,0,0,1.1010941642413972,0,0.0,0
370481363,0,0,0,1,0,0,0,0,0,9.882533587157177,0,0.0,0
206200606,0,0,0,1,0,0,0,0,0,5.742868885662153,0,0.0,0
256823844,0,0,0,1,0,0,0,0,0,9.15655241073261,0,0.0,0
23690442,1,0,0,1,2,2,0,0,0,0.0,0,0.0,0
206200609,0,0,0,1,0,0,0,0,0,7.811078794139399,0,0.0,0
206200618,0,0,0,1,0,0,0,0,0,9.366176012883848,0,0.0,0
19791896,1,0,0,1,2,2,0,0,0,0.0,0,0.0,0
256535611,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
256535612,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
256823843,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
4507818440,0,1,0,1,0,8,8,0,0,0.0,0,0.0,0
4509975284,0,1,0,1,0,8,8,0,0,0.0,0,0.0,0
2726838583,0,0,0,1,2,2,0,0,0,218.15998664641631,0,0.0,0
3842995082,0,0,0,1,9,10,1,0,1,0.0,0,0.0,0
437102509,1,0,0,1,8,11,3,0,1,0.0,0,0.0,0
130292981,1,0,0,1,11,13,2,0,0,0.0,0,0.0,0
130300013,1,0,0,1,11,12,1,0,0,0.0,0,0.0,0
219204434,1,0,0,1,9,9,1,1,0,0.0,0,0.0,0
4542884391,0,0,0,1,2,6,4,0,0,0.0,0,0.0,0
3144011303,0,0,0,1,7,7,0,0,2,0.0,0,0.0,0
27840659,1,0,0,1,2,12,10,0,2,0.0,0,0.0,0
1457547765,0,0,0,1,5,7,2,0,0,0.0,0,0.0,0
4573839393,0,0,0,1,3,6,3,0,0,0.0,0,0.0,0
427739481,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739484,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739485,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739487,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739488,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739489,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739490,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739491,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739493,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739494,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739496,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739497,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739499,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739500,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739502,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739503,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739505,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739506,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739508,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739509,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739511,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739512,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739515,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739516,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
427739517,0,0,1,2,0,0,0,0,0,0.0,0,0.0,0
36793411,1,0,1,4,0,0,0,0,0,0.0,0,0.0,0
4582254221,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254222,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254223,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254224,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254225,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254226,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254227,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254228,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254229,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254230,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254231,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254232,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254233,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254234,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254235,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254236,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254237,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254238,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254239,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254240,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254241,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254242,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254243,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254244,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254245,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254246,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254247,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254248,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254249,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254250,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254251,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254252,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254253,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254254,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254255,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254256,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254257,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254258,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254259,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254260,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254261,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254262,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254263,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254264,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254265,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254266,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254267,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254268,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254269,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254270,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254271,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254272,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254273,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254274,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254275,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254276,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254277,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254278,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254279,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254280,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254281,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254282,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254283,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254284,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254285,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254286,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254287,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582254288,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582258189,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
4582258190,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0
